,Unnamed: 0,newsId,newsTitle,newsTime,ccyName,sentimentScore,lastUpdateTime,sentiment,body,subjects,takeSequence,messageType,is_central_bank,is_political,and_filter,or_filter,EUR_sent,10m_Increase
22,1424,81dd6adfef83d65e8ec1a788f32767d7,Romania - Factors to watch on Oct. 9,2018-10-09 13:37:56,EUR,0.19981,2018-10-09 13:38:07,{'EUR': 'Very Negative'},"    BUCHAREST, Oct 9 (Reuters) - Here are news stories, press
reports and events to watch which may affect Romanian financial
markets on Tuesday.
    
    WAGE DATA
    Romania's National Statistics Board to release average wage
data for August.
    
    DEBT TENDER
    Romania sold a planned 600 million lei ($147.65 million)
worth of June 2023 treasury bonds on Monday, with the average
yield at 4.75 percent, central bank data showed. [nS8N1T9006]
    
    MACRO AND RATE FORECASTS
    The median forecast of a Reuters poll of analysts puts
Romanian inflation at 4.8 percent year-on-year at the end of
September, down from August's 5.1 percent.  [nL8N1WO5PY]
    
    ANTI-CORRUPTION
    Romania's anti-graft prosecutors should focus on ""complex""
cases, not ""easy crimes"" such as abuse of office, the
government's nominee for chief prosecutor said on Monday.
    The comments by Adina Florea, a little-known magistrate
nominated for the post last month by the ruling Social Democrat
Party (PSD), will fuel concerns among the government's critics
that it is not serious about tackling graft in Romania, one of
the European Union's most corrupt states. [nL8N1WO3H3]
    
    CEE MARKETS
    The dinar touched its weakest level against the euro since
April on Monday as the Serbian central bank kept its interest
rates on hold at 3 percent, saying inflation was under control.
    [nL8N1WO3DO]
    
    RULING PARTY LEADER
    Romanian ruling Social Democrat Party leader Liviu Dragnea's
appeal against a conviction of three and half years in prison in
an abuse of office will have a next court hearing on Nov. 5.    
                            
    For the long-term Romanian diary, click on [RO/DIARY]
    For emerging markets economic events, click on [EMRG/DIARY]
    For an index of all diaries, click on [IND/DIARY]     
    For other related news, double click on:
 ---------------------------------------------------------------
 Romanian equities     RO-E     E.Europe equities    .CEE
 Romanian money        RO-M     Romanian debt         RO-D
 Eastern Europe        EEU      All emerging markets  EMRG
 Hot stocks            HOT      Stock markets         STX
 Market debt news      DBT      Forex news            FRX
 For real-time index quotes, double click on:
 Bucharest BETI <.BETI> Warsaw WIG20 <.WIG20> Budapest BUX
<.BUX> Prague PX <.PX>
--------------------------------------------------------

 ((bucharest.newsroom@thomsonreuters.com))","['E:5', 'G:1', 'G:2Z', 'G:A', 'G:B', 'G:B2', 'G:Y', 'M:2K', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.BETI', 'R:.WIG20', 'R:.BUX', 'R:.PX', 'N2:MCE', 'N2:EMRG', 'N2:RO', 'N2:EUROP', 'N2:CEEU', 'N2:EEU', 'N2:SEEU', 'N2:PRESS', 'N2:LEN']",1,2,False,False,False,False,Very Negative,0.00011999999999989797
23,1483,6e41712f366fc15d5e1f23349d11763c,Hard Brexit would cause problems for thousands of companies-Germany's BDI,2018-10-09 17:13:10,EUR,37.855959999999996,2018-10-09 17:13:20,"{'EUR': 'Very Negative', 'GBP': 'Neutral'}","    BERLIN, Oct 9 (Reuters) - A hard Brexit would cause huge
difficulties for tens of thousands of companies in Europe and
hundreds of thousands of employees in Britain and the European
Union, Germany's BDI industry association said on Tuesday.
    BDI Managing Director Joachim Lang said many companies were
preparing for a hard Brexit and some wanted to suspend
production in Britain from April as delivery routes could not be
secured.

 (Reporting by Rene Wagner
Writing by Michelle Martin
Editing by Maria Sheahan)
 ((MichelleHannah.Martin@thomsonreuters.com; +49 30 2888 5223;
Reuters Messaging:
MichelleHannah.Martin.thomsonreuters.com@reuters.net))","['M:1L', 'M:E7', 'M:G', 'E:5', 'E:6G', 'G:1K', 'G:3', 'G:3D', 'G:AL', 'G:B4', 'M:C', 'M:E9', 'M:I', 'M:K', 'M:N', 'M:R', 'G:7J', 'M:DU', 'G:A', 'G:B', 'M:8', 'MCCL:OVR', 'MCC:OVR', 'M:1QD', 'N2:NEWS1', 'N2:GEN', 'N2:VOTE', 'N2:MCE', 'N2:BRXT', 'N2:GBS', 'N2:WEU', 'N2:DE', 'N2:EZC', 'N2:EZ', 'N2:DIP', 'N2:GFIN', 'N2:ECB', 'N2:EU', 'N2:POL', 'N2:TRD', 'N2:GB', 'N2:INTAG', 'N2:EUROP', 'N2:CEEU', 'N2:CEN', 'N2:LEN']",1,2,True,True,True,True,Very Negative,0.0004699999999997484
24,1614,5bb066c90357c853b13f453089884246,"Slovenia T-bill auction oversubscribed, yields remain negative",2018-10-09 22:40:09,EUR,0.0,2018-10-09 22:40:18,{'EUR': 'Very Negative'},"    LJUBLJANA, Oct 9 (Reuters) - Slovenia sold 80 million euros
($92 million) of treasury bills at an auction on Tuesday, in
line with its initial target, as yields remained negative, the
Finance Ministry said in a report.
    It sold 40 million euros of 18-month bills at a yield of
minus 0.37 percent against minus 0.35 percent at the last
auction of such bills in April.
    It also sold 35 million euros of 12-month bills at a yield
of minus 0.39 percent compared to minus 0.38 percent in
September. The yield for 6-month bills reached minus 0.40
percent compared to minus 0.38 percent last month.
    Analysts said yields were likely to remain negative for at
least as long as the European Central Bank continues with its
quantitative easing programme.
    Total bids amounted to 520 million euros. No further T-bill
auctions are planned this year.
 ($1 = 0.8710 euros)

 (Reporting By Marja Novak; Editing by Kevin Liffey)
 ((Marja.Novak@thomsonreuters.com; +386-1-5058805, Reuters
Messaging: marja.novak.thomsonreuters.com@reuters.net))","['E:5', 'G:1', 'G:3', 'G:74', 'G:A', 'G:AL', 'G:B', 'G:B2', 'G:Y', 'E:W', 'A:2', 'A:8', 'A:N', 'E:63', 'E:6', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:MCE', 'N2:EMRG', 'N2:WEU', 'N2:SQ', 'N2:EUROP', 'N2:EZC', 'N2:CEEU', 'N2:EEU', 'N2:SEEU', 'N2:ISU', 'N2:DBT', 'N2:MMT', 'N2:GVD', 'N2:AUCT', 'N2:MEVN', 'N2:LEN']",1,2,False,False,False,False,Very Negative,4.0000000000040004e-05
25,1724,df3e8c8aa3e6f3c3dbfe1612c0b43a81,Romania - Factors to watch on Oct. 10,2018-10-10 13:22:26,EUR,0.0,2018-10-10 13:22:31,{'EUR': 'Very Negative'},"    BUCHAREST, Oct 10 (Reuters) - Here are news stories, press
reports and events to watch which may affect Romanian financial
markets on Wednesday.
    
    DATA
    Romania's National Statistics Board to release September
inflation data, seven-month trade deficit data and final second
quarter GDP data at 0600 GMT.
    The median forecast of a Reuters poll of analysts puts
Romanian inflation at 4.8 percent year-on-year at the end of
September, down from August's 5.1 percent.  [nL8N1WO5PY]
    
    AVERAGE WAGE
    Romania's net average monthly wage rose 12.9 percent on the
year to 2,669 lei ($657.15) in August, and was 1.4 percent lower
from the previous month, the National Statistics Board (INS)
said on Tuesday. [nL8N1WP0TG]
    
    CEE MARKETS
    Hungary's 10-year government bond yield jumped to a 3-year
high on Tuesday as U.S. and Bund yields rose and Hungary's
annual inflation rate increased to its highest level since early
2013. [nL8N1WP2HO]
    
    POST-REFERENDUM
    Romania's ruling party aims to introduce legislation to
legalise civil unions for same-sex couples, the state news
agency quoted a cabinet minister as saying, after a referendum
to curb such rights failed to draw enough voters to be valid.
    [nL8N1WP2F1]
                            
    For the long-term Romanian diary, click on [RO/DIARY]
    For emerging markets economic events, click on [EMRG/DIARY]
    For an index of all diaries, click on [IND/DIARY]     
    For other related news, double click on:
 ---------------------------------------------------------------
 Romanian equities     RO-E     E.Europe equities    .CEE
 Romanian money        RO-M     Romanian debt         RO-D
 Eastern Europe        EEU      All emerging markets  EMRG
 Hot stocks            HOT      Stock markets         STX
 Market debt news      DBT      Forex news            FRX
 For real-time index quotes, double click on:
 Bucharest BETI <.BETI> Warsaw WIG20 <.WIG20> Budapest BUX
<.BUX> Prague PX <.PX>
--------------------------------------------------------

 ((bucharest.newsroom@thomsonreuters.com))","['E:5', 'G:1', 'G:2Z', 'G:A', 'G:B', 'G:B2', 'G:Y', 'M:2K', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'R:.BETI', 'R:.WIG20', 'R:.BUX', 'R:.PX', 'N2:MCE', 'N2:EMRG', 'N2:RO', 'N2:EUROP', 'N2:CEEU', 'N2:EEU', 'N2:SEEU', 'N2:PRESS', 'N2:LEN']",1,2,False,False,False,False,Very Negative,0.00012000000000012001
26,1753,6e5794d0f38ff99717daa6a51091d841,POLL-TAKE A LOOK-Reuters global foreign exchange poll,2018-10-10 15:20:07,EUR,-1.1980600000000001,2018-10-10 15:20:55,"{'USD': 'Neutral', 'EUR': 'Very Negative', 'CNY': 'Negative', 'INR': 'Neutral', 'ZAR': 'Neutral'}","    Oct 10 (Reuters) - It may be another six months before the dominant dollar
trade is swept aside, according to a Reuters poll of around 150 foreign exchange
forecasters covering the outlook for dollar rates versus major currencies, as
well as the Russian rouble, Turkish lira, South African rand and many others.
    The latest forecasts for the Indian rupee were taken after the Reserve Bank
of India's Oct 5 decision to leave interest rates on hold; China yuan forecasts
were updated following the People's Bank of China's recent decision to cut the
reserve requirements ratio.
    Follow the links below to the latest Reuters news articles and poll data.
    
> China's yuan to pare losses on hopes trade risks will subside [CNY/POLL]
> No rebound for India's reeling rupee seen likely in coming year [INR/POLL]
> Euro weakness to be limited; dollar to be dethroned next year [EUR/POLL]
> Pound to climb, but pre-Brexit vote rate well out of reach [GBP/POLL]
> Canadian dollar to rally; trade deal clips economic worry [CAD/POLL]
> Analysts keep touching faith in the Australian, NZ dollars [AUD/POLL]
> Brazil real to rise after vote as optimism outpaces uncertainty [BRL/POLL]
> IMF deal will not shield Argentine peso from further losses [BRL/POLL]
> Crown seen leading CEE FX gains as central bank fights inflation [CEEU/POLL]
> South Africa's rand to steady from sell-off, hold firm [ZAR/POLL]

reuters://realtime/verb=Open/url=cpurl://apps.cp./Apps/fx-polls?RIC=EUR=
detailed Reuters poll data by currency pair

> Reuters FX poll graphic: http://tmsnrt.rs/2k8GCSM
> World FX rates in 2018 - http://tmsnrt.rs/2egbfVh

    (Snapshot of the latest Reuters poll news stories: [POLL/])

 (Global Reuters Polls Team)
 ((polling.unit@thomsonreuters.com; Bengaluru: +91 80 6749 1132; London: +44 20
7542 5223; Johannesburg: +27 11 7753157; Brasilia: +55 61 3426 7015))","['G:5Y', 'G:6J', 'G:7F', 'G:7J', 'G:8W', 'G:8Z', 'G:9', 'G:A', 'G:B', 'G:B1', 'G:B4', 'G:V', 'M:3A', 'M:NT', 'M:PH', 'A:9', 'G:26', 'G:2E', 'G:2I', 'G:2V', 'G:2Z', 'G:4', 'G:46', 'G:2H', 'G:49', 'G:5B', 'G:K', 'G:6', 'G:1', 'G:CG', 'G:G', 'G:B2', 'G:5', 'G:C', 'G:7', 'G:Y', 'G:CH', 'G:S', 'G:3', 'G:H', 'G:Q', 'M:PR', 'MCCL:OSM', 'MCC:OSM', 'M:1QD', 'N2:PL', 'N2:US', 'N2:SRB', 'N2:GB', 'N2:CA', 'N2:TR', 'N2:NAMER', 'N2:EUROP', 'N2:CEEU', 'N2:CN', 'N2:EZ', 'N2:AFR', 'N2:RPOLL', 'N2:MTGFX', 'N2:TAL', 'N2:FRX', 'N2:BR', 'N2:CZ', 'N2:ZA', 'N2:MX', 'N2:RO', 'N2:AMERS', 'N2:HU', 'N2:AU', 'N2:NZ', 'N2:IN', 'N2:ASIA', 'N2:EASIA', 'N2:EMRG', 'N2:SAMER', 'N2:LATAM', 'N2:EEU', 'N2:AUNZ', 'N2:SAFR', 'N2:CAMER', 'N2:SEEU', 'N2:SASIA', 'N2:ASXPAC', 'N2:WEU', 'N2:SWASIA', 'N2:MEAST', 'N2:APOLL', 'N2:XRNP', 'N2:LEN']",1,2,False,False,False,False,Very Negative,0.000140000000000029
27,1756,f9b43d26d619e5f24c9df120745a2564,Italy's debt downgrade possible given current climate - League lawmaker,2018-10-10 15:26:48,EUR,0.0,2018-10-10 15:26:58,{'EUR': 'Very Negative'},"    ROME, Oct 10 (Reuters) - A downgrade of the Italian debt by
credit rating agencies is possible, a prominent lawmaker of the
ruling League party said on Wednesday, as market concern over
the financial sustainability of the new government budget
targets mounted.
    Moody's, which has a negative outlook on Italy's Baa2
rating, has been waiting for Rome to announce its fiscal plans
and said it would pass judgment by the end of October.
    Standard & Poor's, which rates Italy's debt ""BBB"" with a
stable outlook, is scheduled to review its rating on Oct.26.
    ""A downgrade is possible given the climate that has been
created,"" Alberto Bagnai, chairman of the Senate's finance
committee, said in a interview to Radio Capital. 
    
    
        
    
    

 (Reporting by Giselda Vagnoni, editing by Steve Scherer)
 ((Giselda.vagnoni@thomsonreuters.com))","['G:3', 'G:A', 'M:N', 'E:B', 'G:5J', 'M:E9', 'A:N', 'A:2', 'G:AL', 'M:K', 'I:D', 'E:N', 'E:5', 'M:E7', 'M:DU', 'M:1QD', 'N2:WEU', 'N2:EUROP', 'N2:POL', 'N2:PLCY', 'N2:IT', 'N2:GFIN', 'N2:GVD', 'N2:DBT', 'N2:EZC', 'N2:EU', 'N2:GDP', 'N2:AAA', 'N2:MCE', 'N2:GEN', 'N2:INTAG', 'N2:LEN']",1,2,False,True,False,True,Very Negative,0.00018999999999991246
28,1774,8937d57b6eb6b55e872d80411c56a3fd,UPDATE 1-Italy debt downgrade possible given current climate - lawmaker,2018-10-10 16:04:07,EUR,0.0,2018-10-10 16:05:16,{'EUR': 'Very Negative'}," (Adds economist at Moody's Analytics, background)
    ROME, Oct 10 (Reuters) - A downgrade of the Italian debt by
credit rating agencies is possible, a prominent lawmaker of the
ruling League party said on Wednesday, as market concern over
the financial sustainability of the government budget targets
mounted.
    The populist coalition, made up of the right-wing League
party and the anti-establishment 5-Star Movement, has set next
year's deficit at 2.4 percent of gross domestic output, three
times the forecast of the previous centre-left administration.
    The plan has drawn criticism from the European Commission
and has triggered a sharp rise in yields on Italian government
bonds. [nL8N1WP2A1]
    ""A downgrade is possible given the climate that has been
created,"" Alberto Bagnai, chairman of the Senate's finance
committee, said in an interview with Radio Capital.
    Standard & Poor's, which rates Italy's debt ""BBB"" with a
stable outlook, is scheduled to review its rating on Oct.26.
    Moody's, which has a negative outlook on Italy's Baa2
rating, has said it would pass judgment by the end of October.
    Italy's budget plan is a ""mistake"", and the projected rise
in deficit and debt is on the radar screen of all the ratings
agencies, Mark Zandi, chief economist at Moody's Analytics, told
La Stampa newspaper in an interview.[nL8N1WQ0PY]
    ""Certainly what we hear is not a plus for Italy's fiscal
outlook,"" Zandi said. In the same interview, Zandi said he was
not personally involved in deciding Italy's credit rating. 

     

 (Reporting by Giselda Vagnoni, editing by Steve Scherer)
 ((Giselda.vagnoni@thomsonreuters.com))","['A:2', 'A:N', 'E:B', 'E:N', 'G:3', 'G:5J', 'G:A', 'G:AL', 'I:D', 'M:E9', 'M:K', 'M:N', 'E:5', 'M:E7', 'M:DU', 'M:1QD', 'N2:DBT', 'N2:GVD', 'N2:PLCY', 'N2:AAA', 'N2:WEU', 'N2:IT', 'N2:EUROP', 'N2:EZC', 'N2:GDP', 'N2:GFIN', 'N2:EU', 'N2:POL', 'N2:MCE', 'N2:GEN', 'N2:INTAG', 'N2:LEN']",1,2,False,True,False,True,Very Negative,4.999999999988347e-05
29,1812,5b80419a53b360b0e43bcad4a6a0b899,Greece sells 3-month T-bills at steady 0.65 pct yield,2018-10-10 17:36:53,EUR,0.0,2018-10-10 17:37:01,{'EUR': 'Very Negative'},"    ATHENS, Oct 10 (Reuters) - Greece sold 813 million euros
($934.79 million) of three-month treasury bills to refinance a
maturing issue, the country's debt agency PDMA said on
Wednesday.
    The debt agency sold the new paper at a yield of 0.65
percent, unchanged from a previous sale in September. The amount
raised included 187.5 million euros in non-competitive bids.
    The sale's bid-to-cover ratio was 1.39, down from 1.66 in
the previous auction. Settlement date is October 12.

 (Reporting by George Georgiopoulos)
 ((george.georgiopoulos@thomsonreuters.com; +30210 337 6437;
Reuters Messaging:
george.georgiopoulos.thomsonreuters.com@reuters.net))","['G:6A', 'M:K', 'G:AL', 'E:W', 'E:63', 'A:N', 'M:E9', 'A:2', 'A:8', 'E:6', 'G:A', 'G:Y', 'M:E7', 'M:N', 'M:DU', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:GR', 'N2:EU', 'N2:EZC', 'N2:ISU', 'N2:AUCT', 'N2:GVD', 'N2:GFIN', 'N2:DBT', 'N2:MMT', 'N2:MEVN', 'N2:EUROP', 'N2:SEEU', 'N2:GEN', 'N2:POL', 'N2:INTAG', 'N2:LEN']",1,2,False,True,False,True,Very Negative,0.00017999999999984695
30,1972,0aa14d58c0849283a53af7ca15b611f9,"UPDATE 1-Fitch downgrades Banca Carige over failure concerns, bank dismisses report",2018-10-11 3:27:32,EUR,0.0,2018-10-11 3:29:31,{'EUR': 'Very Negative'}," (Adds Carige statement, background)
    MILAN, Oct 10 (Reuters) - Fitch said on Wednesday it had
downgraded the rating of Italy's Banca Carige <CRGI.MI> to
reflect its view that there was a real possibility the bank
could fail, although the bank dismissed such a prospect and
questioned the agency's assessment.
    The rating agency said it believed it would be challenging
for the bank to strengthen its capital and said that could
ultimately lead to regulatory intervention. 
    ""Our assessment of Carige's funding continues to reflect a
franchise that remains vulnerable to creditor sentiment, which
could lead to deposit outflows, but also significant refinancing
risk,"" it said. 
    Carige said in a statement on Wednesday that regulators had
not raised the possibility of failure in talks with the bank. It
said its capital requirements, or the CET 1 ratio, was ""in line
with the requirements of the regulator.""
    The Genoa-based lender said Fitch had not taken into account
progress made at the recent shareholder meeting in terms of
governance and financial support from shareholders, adding it
reserved the right to ""evaluate Fitch's way of doing things"".
    Boardroom conflicts have thrust Italy’s last remaining large
problem bank into the spotlight, putting a question mark over a
turnaround which was starting to bear fruit.
    The European Central Bank (ECB) has given Carige until the
end of the year to close a capital shortfall, or start seeking a
merger with a stronger peer.
    Carige said in its statement that it had held a constructive
meeting with the ECB on Wednesday that had looked at future
prospects, including possible alliances.
    Fitch cut Carige ratings to 'CCC+' from 'B-'. [nFit77wQ8t]
    

 (Reporting by Stephen Jewkes
Editing by Francesca Landini and Edmund Blair)
 ((stephen.jewkes@thomsonreuters.com; +39.0266129695; Reuters
Messaging: stephen.jewkes.thomsonreuters.com@reuters.net))","['A:2', 'B:128', 'B:1615', 'E:D', 'E:N', 'G:5J', 'M:I', 'M:Z', 'E:L', 'G:3', 'G:A', 'B:125', 'B:126', 'B:127', 'B:261', 'B:262', 'E:1', 'G:AL', 'M:8', 'M:DU', 'M:E7', 'M:K', 'M:N', 'R:CRGI.MI', 'P:4295875532', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:DBT', 'N2:BNKS', 'N2:BNKS1', 'N2:REGS', 'N2:AAA', 'N2:IT', 'N2:ECB', 'N2:CMPNY', 'N2:RCH', 'N2:WEU', 'N2:EUROP', 'N2:FINS08', 'N2:BISV08', 'N2:BSVC', 'N2:FINS', 'N2:BISV', 'N2:BACT', 'N2:EZC', 'N2:CEN', 'N2:INTAG', 'N2:GEN', 'N2:EU', 'N2:POL', 'N2:LEN']",1,2,True,True,True,True,Very Negative,0.0009199999999998099
31,2147,0b7a2037bba4f6ab5653391a15f55a1c,Romania sells more than planned 952.9 mln lei of Oct.2020 bonds,2018-10-11 19:02:39,EUR,0.0,2018-10-11 19:02:46,"{'USD': 'Neutral', 'EUR': 'Very Negative'}","    BUCHAREST, Oct 11 (Reuters) - Romania sold a more than
planned 952.9 million lei  ($236.42 million) worth of October
2020 treasury bonds on Thursday at an average accepted yield of
4.07 percent, central bank data showed.   
    Debt managers, who had planned to sell 500 million lei, last
tendered the paper in September at an average yield of 3.9
percent.
    So far this year, Romania has sold roughly 30.7 billion lei
and 361 million euros of domestic debt. The finance ministry has
also tapped foreign markets for 3.75 billion euros of 2028,
2029, 2030, 2039 Eurobonds and $1.2 billion of 2048 dollar
bonds.
 Series: RO1720DBN072                        
 Issue date                  15/10/2018      17/09/2018
 Auction date                11/10/2018      13/09/2018
 Maturity                    26/10/2020      26/10/2020
 Avg.yield (pct)               4.07            3.90
 Avg. accepted price          96.6134         96.8223
 Highest accepted yield        4.10            3.91
 Tail (highest yield minus     0.03            0.01
 average yield)                              
 Total bids                    1.38 bln lei  773.3 mln lei  
 Allotted                    952.9 mln lei   713.3 mln lei  
                                             
 Bid-to-cover ratio            1.5             1.1
 ($1 = 4.0305 lei)

 (Reporting by Luiza Ilie)
 ((luiza.ilie@thomsonreuters.com; +4021 305 5262; Reuters
Messaging: luiza.ilie.thomsonreuters.com@reuters.net))","['G:2Z', 'G:Y', 'G:B', 'G:1', 'G:A', 'A:N', 'A:2', 'E:W', 'M:E9', 'E:6', 'G:B2', 'M:E7', 'M:N', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:RO', 'N2:SEEU', 'N2:CEEU', 'N2:EMRG', 'N2:EUROP', 'N2:GVD', 'N2:DBT', 'N2:ISU', 'N2:GFIN', 'N2:MEVN', 'N2:EEU', 'N2:GEN', 'N2:POL', 'N2:LEN']",1,2,False,True,False,True,Very Negative,2.0000000000131024e-05
32,2167,b17a8c9a210b9a4c6f4a452fb8127748,GRAINS-Soybeans slip further as market readies for U.S. crop report,2018-10-11 20:06:59,EUR,-5.00971,2018-10-11 20:13:59,"{'USD': 'Positive', 'EUR': 'Very Negative', 'CNY': 'Positive'}","    * Trade worries, big U.S. crop keep soybeans under pressure
    * Market awaits USDA supply/demand report at 1600 GMT
    * Soy, corn, wheat all ease to lowest in over a week

 (Updates with European trading, changes byline/dateline)
    By Gus Trompiz and Colin Packham
    PARIS/SYDNEY, Oct 11 (Reuters) - Chicago soybean futures fell for a third
straight session on Thursday as an expected bumper U.S. harvest and worries over
a prolonged trade dispute between Washington and Beijing pressured prices.
    Soybeans and corn each touched a 10-day low before the U.S. Department of
Agriculture's (USDA) monthly supply-and-demand outlook that is expected to again
raise estimates for U.S. harvest yields.
    Steep losses on stock markets, partly linked to investor concern over the
impact of trade tensions, also kept attention on the U.S.-China stand-off which
has led to a tailing off in U.S. soybean shipments to China. [MKTS/GLOB]
    The most active soybean futures on the Chicago Board Of Trade <Sv1> were
down 0.4 percent at $8.48-3/4 a bushel by 1151 GMT. It earlier slipped to $8.47,
its weakest since Oct. 1.
    ""Negative momentum remains,"" said Tobin Gorey, director of agricultural
strategy, Commonwealth Bank of Australia. 
    ""The USDA updates U.S. and global inventory estimates tonight and that will
determine whether it can be broken.""
    The USDA is expected to raise its U.S. corn and soybean yield and production
forecasts and increase its end-of-season U.S. and global stocks projections for
corn, soy and wheat. [nL2N1WO0TF]
    The prospect of bumper yields has curbed prices even in the face of
torrential rain in parts of the Midwest and U.S. Plains that is disrupting
harvesting of corn and soybeans, while also threatening to wash away some fields
of newly planted wheat.
    The most active CBOT corn futures <Cv1> eased 0.5 percent to $3.61 a bushel,
after reaching its lowest since Oct. 1 at $3.60-3/4.
    CBOT wheat <Wv1> was down 0.2 percent at $5.09-1/2 a bushel, after earlier
touching its lowest since Oct. 2 at $5.08-1/4.
    Upward revisions to production in Russia were easing worries about
tightening supply in the world's top wheat exporter.
    Consultancy Sovecon on Thursday raised its estimate of the 2018 Russian
wheat crop to 69.8 million tonnes from 69.0 million tonnes. [nR4N1WL02M]
    However, the Rosario grains exchange on Wednesday reduced its estimate of
Argentina's upcoming wheat harvest to 19 million tonnes from 21 million
previously, which could reduce the country's capacity to make up for a reduced
surplus in other exporting zones. [nC0N1OX019]
    
    
 Prices at 1151 GMT                                              
                             Last  Change    Pct     End  Ytd Pct
                                            Move    2017     Move
  CBOT wheat <Wv1>         509.50   -1.00  -0.20  427.00    19.32
  CBOT corn <Cv1>          361.00   -1.75  -0.48  350.75     2.92
  CBOT soy <Sv1>           848.75   -3.50  -0.41  961.75   -11.75
  Paris wheat Dec <BL2Z8>  202.00   -0.75  -0.37  170.00    18.82
  Paris maize Nov <EMAX8>  173.00   -0.25  -0.14  165.25     4.69
  Paris rape Nov  <COMX8>  370.00   -0.75  -0.20  352.75     4.89
  WTI crude oil <CLc1>      71.85   -1.32  -1.80   60.42    18.92
  Euro/dlr <EUR=>            1.16    0.01   0.47                 
 Most active contracts - Wheat, corn and soy US cents/bushel,
 Paris futures in euros per tonne
 
    
    
    
    

 (Reporting by Colin Packham; editing by Richard Pullin and Alexander Smith)
 ((colin.packham@thomsonreuters.com; +61-2 9321 8161; Reuters Messaging:
colin.packham.thomsonreuters.com@reuters.net))","['A:4', 'A:7', 'G:6J', 'G:A', 'G:G', 'M:3F', 'M:NP', 'U:30', 'U:5V', 'U:6F', 'U:8', 'U:9', 'U:F', 'U:K', 'M:1RT', 'G:4', 'G:9', 'M:MR', 'R:0#C:', 'R:0#S:', 'R:0#W:', 'MCCL:OEC', 'MCC:OEC', 'M:1QD', 'N2:COM', 'N2:DRV', 'N2:US', 'N2:EUROP', 'N2:LATAM', 'N2:MKTREP', 'N2:REP', 'N2:SOY1', 'N2:WHT', 'N2:COR', 'N2:AGRI', 'N2:GRA', 'N2:OILS', 'N2:MEAL', 'N2:TOPNWS', 'N2:AMERS', 'N2:NAMER', 'N2:TOPCMB', 'N2:LEN']",1,2,False,False,False,False,Very Negative,0.00028999999999990145
33,2389,712f7e40bdd7cbe00add7888d4e08bf7,"Austria's central bank expects inflation of 2.2 percent in 2018, 2019",2018-10-12 16:23:56,EUR,0.0,2018-10-12 16:24:02,{'EUR': 'Very Negative'},"    VIENNA, Oct 12 (Reuters) - Inflation in Austria will remain
above the European Central Bank's target of just below 2 percent
this year and next, the Austrian National Bank said on Friday.
    The central bank said the harmonised index of consumer
prices (HICP) would increase by 2.2 percent in 2018 and 2019. In
a previous forecast in June it had predicted the same increase
for this year and 2.0 percent next year. [nV9N1JQ02L]
    Robust economic growth and wage increases would be the main
drivers, it added.

 (Reporting by Francois Murphy
Editing by Matthew Mpoke Bigg)
 ((francois.murphy@thomsonreuters.com; +43 1 531 12 254;))","['G:1F', 'G:3', 'G:A', 'E:5', 'I:B', 'A:N', 'A:2', 'M:E9', 'G:AL', 'G:B', 'M:E7', 'M:N', 'a1312cat:f', 'M:1QD', 'N2:AT', 'N2:WEU', 'N2:EUROP', 'N2:MCE', 'N2:INFL', 'N2:GVD', 'N2:DBT', 'N2:GFIN', 'N2:EZC', 'N2:CEEU', 'N2:GEN', 'N2:POL', 'N2:LEN']",1,2,False,True,False,True,Very Negative,0.0003900000000001125
34,2543,3f59c424d2df17fa919eecfa3b0c9057,Italy's finmin shoots down idea of tax breaks for debt investors,2018-10-12 22:11:48,EUR,0.0,2018-10-12 22:11:53,"{'EUR': 'Very Negative', 'IDR': 'Negative'}","    NUSA DUA, Indonesia, Oct 12 (Reuters) - Italy's finance
minister poured cold water on Friday on the idea, floated by a
fellow minister, of giving tax breaks to Italian citizens who
invest in domestic government debt.
    ""I've read about this measure in the papers and it has never
been discussed at the Treasury,"" Giovanni Tria told reporters at
the International Monetary Fund's annual meetings.
    
    

 (Reporting By Francesco Canepa
Editing by Matthew Mpoke Bigg)
 ((@FranCanJourno francesco.canepa@thomsonreuters.com;
004906975651247; Reuters Messaging:
francesco.canepa.thomsonreuters.com@reuters.net))","['A:2', 'A:8', 'A:9', 'A:A', 'A:N', 'E:B', 'G:A', 'G:B4', 'M:8', 'M:I', 'M:K', 'G:AL', 'G:5J', 'M:Q', 'M:9N', 'E:5', 'G:3', 'M:DU', 'M:E7', 'M:N', 'M:1QD', 'N2:DBT', 'N2:MMT', 'N2:FRX', 'N2:ABS', 'N2:GVD', 'N2:PLCY', 'N2:EUROP', 'N2:EZ', 'N2:CEN', 'N2:ECB', 'N2:EU', 'N2:EZC', 'N2:IT', 'N2:IMF', 'N2:WBNK', 'N2:MCE', 'N2:WEU', 'N2:INTAG', 'N2:GEN', 'N2:POL', 'N2:LEN']",1,2,True,True,True,True,Very Negative,None
